player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0034960,J.Meyers,WR,4,CHI,7,4,0,0,30,0,0,0,7,3
00-0033881,E.Engram,TE,4,CIN,7,4,0,0,29,0,0,0,6.9,2.9000000000000004
00-0039065,S.LaPorta,TE,4,CLE,4,3,0,0,39,0,0,0,6.9,3.9000000000000004
00-0033908,C.Kupp,WR,4,ARI,5,4,0,0,26,0,0,0,6.6,2.6
00-0038840,B.Tremayne,WR,4,NE,4,3,0,0,36,0,0,0,6.6,3.6
00-0040078,B.Smith,RB,4,BAL,4,3,9,0,27,0,0,0,6.6,3.6
00-0036259,J.Jennings,WR,4,JAX,4,2,0,0,24,0,0,0,6.4,4.4
00-0037801,K.Turpin,WR,4,GB,4,3,4,0,30,0,0,0,6.4,3.4000000000000004
00-0038997,J.Downs,WR,4,LA,5,4,0,0,24,0,0,0,6.4,2.4000000000000004
00-0040170,E.Ayomanor,WR,4,HOU,7,2,0,0,44,0,0,0,6.4,4.4
00-0040739,E.Arroyo,TE,4,ARI,4,2,0,0,44,0,0,0,6.4,4.4
00-0027973,A.Dalton,QB,4,NE,0,0,0,0,0,0,58,1,6.32,6.32
00-0029892,K.Juszczyk,FB,4,JAX,3,3,0,0,32,0,0,0,6.2,3.2
00-0036410,T.Higgins,WR,4,DEN,6,3,0,0,32,0,0,0,6.2,3.2
00-0030061,Z.Ertz,TE,4,ATL,4,2,0,0,21,0,0,0,6.1,4.1
00-0037253,M.Jones,CB,4,CAR,0,0,0,0,0,0,0,0,6,6
00-0039002,S.Brown,SAF,4,TB,0,0,0,0,0,0,0,0,6,6
00-0038606,P.Washington,WR,4,SF,2,0,-1,0,0,0,0,0,5.9,5.9
00-0038611,C.Rodriguez,RB,4,ATL,0,0,59,0,0,0,0,0,5.9,5.9
00-0036040,J.Johnson,TE,4,BUF,3,3,0,0,28,0,0,0,5.800000000000001,2.8000000000000003
00-0033923,K.Hunt,RB,4,BAL,1,1,34,0,13,0,0,0,5.7,4.7
00-0037240,J.Williams,WR,4,CLE,8,2,-3,0,40,0,0,0,5.7,3.7
00-0033921,C.Godwin,WR,4,PHI,10,3,0,0,26,0,0,0,5.6,2.6
00-0035100,J.Browning,QB,4,DEN,0,0,4,0,0,0,125,0,5.4,5.4
00-0040009,S.Williams,WR,4,DAL,3,3,1,0,22,0,0,0,5.300000000000001,2.3000000000000003
00-0031236,B.Cooks,WR,4,BUF,4,3,0,0,22,0,0,0,5.2,2.2
00-0036422,A.Trautman,TE,4,CIN,3,2,0,0,32,0,0,0,5.2,3.2
00-0036875,R.Stevenson,RB,4,CAR,1,1,38,0,3,0,0,0,5.1000000000000005,4.1000000000000005
00-0034775,C.Kirk,WR,4,TEN,4,3,0,0,20,0,0,0,5,2
00-0034837,C.Ridley,WR,4,HOU,3,2,0,0,30,0,0,0,5,3
00-0038558,D.Washington,TE,4,MIN,3,3,0,0,20,0,0,0,5,2
00-0036912,D.Smith,WR,4,TB,2,2,0,0,29,0,0,0,4.9,2.9000000000000004
00-0039798,I.Davis,RB,4,MIA,2,2,9,0,18,0,0,0,4.7,2.7
00-0039410,R.Flournoy,WR,4,GB,2,2,12,0,14,0,0,0,4.6,2.6
00-0040676,C.Ward,QB,4,HOU,0,0,22,0,0,0,108,0,4.5200000000000005,4.5200000000000005
00-0033110,T.Higbee,TE,4,IND,5,2,0,0,25,0,0,0,4.5,2.5
00-0035243,M.Sanders,RB,4,GB,2,2,8,0,17,0,0,0,4.5,2.5
00-0036988,J.Palmer,WR,4,NO,3,2,0,0,25,0,0,0,4.5,2.5
00-0038559,Mi.Wilson,WR,4,SEA,6,3,0,0,15,0,0,0,4.5,1.5
00-0040663,H.Fannin,TE,4,DET,6,2,1,0,24,0,0,0,4.5,2.5
00-0038117,W.Robinson,WR,4,LAC,5,3,0,0,14,0,0,0,4.4,1.4000000000000001
00-0038563,T.Tucker,WR,4,CHI,2,2,9,0,13,0,0,0,4.2,2.2
00-0039880,M.Washington,WR,4,NYJ,3,2,8,0,13,0,0,0,4.1,2.1
00-0032385,S.Shepard,WR,4,PHI,4,2,6,0,14,0,0,0,4,2
00-0036139,R.Dowdle,RB,4,NE,1,1,32,0,-2,0,0,0,4,3
00-0039337,M.Nabers,WR,4,LAC,3,2,0,0,20,0,0,0,4,2
00-0038393,D.Wicks,WR,4,DAL,4,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0038129,C.Otton,TE,4,PHI,4,3,0,0,9,0,0,0,3.9,0.9
00-0040164,J.Lane,WR,4,ATL,3,2,0,0,18,0,0,0,3.8,1.8
00-0036244,C.Parkinson,TE,4,IND,2,2,0,0,17,0,0,0,3.7,1.7000000000000002
